id,text,label
848454981023936512,talamabout filter nigga disappointed,hateful
850047159789596672,idiot class stfu,hateful
847703391081906177,columbian nigga outchea tweak disgust camera,hateful
849265366698258434,flash nigeria die govt continue neglect niger delta region delta cleric ajokparoghene,normal
849835724908224512,hate nigga,hateful
847661947159891972,ungrateful bitch retard nigga argument argue block tire,hateful
847986514986487808,bitch friend yall hate alike,hateful
850227061868314625,lmaooo god horoscope unfollow retard,hateful
849626676615053314,fuck hate omg dlt,hateful
850214629972127746,stupid felt bad kid turn,hateful
849314419087691776,islamic state idiot huh,hateful
847472536598102016,expose argentina suppose class player messi carry retard consecutive final unbelievabl,normal
850119196948168705,mark hamill nail han solo impression star war bad lip reading video,normal
848921270162993152,awful news station cover job cover news ffs fuck bastard,hateful
850374596532596736,sends jared fruit basket,normal
850201749260337152,hate dirty bitch,hateful
848674083059445762,nigga retard,hateful
848915641440624640,hate board bus asshole,hateful
849446980048883712,flip time invent time space fuck hate ospreay ricochet,hateful
849808365454729216,listens winner melon people female,normal
847850531473289217,sick nigga playin wit fight,hateful
848421204293799936,nigga travel hate female,hateful
849417208879099904,feel bad hoe mama raise hoe today,normal
849441439360708608,winner reallyreally manages hit melon roof __ fatenumberfor,normal
848815535949086720,bloody,normal
848940647872688128,retard,hateful
848157734897819649,idiot politics quit politics punjab result,normal
848595376957530112,video terrible weave snatch,normal
848035064088715264,shitty hate,hateful
849903014131490816,mile rap energetically relationship jesus christ fuck horrible track,normal
850409371469324289,florida ohio pennsylvania people upset god damn stupid hurt fan strike christ,hateful
849115122538885121,understand nigga wan relationship girl annoy,hateful
849753311049732096,nigga anger management,hateful
847543751702487040,hate people yea fuck lunch,hateful
848210826364407808,hope leader kick retard fake leave team today,hateful
850808920876732416,tboss mugu sabi idiot,hateful
848531476719312897,sacrifice order voltron tag nasty shaladin post,normal
849270290790187008,day tillerson declares assad stay bad chemical attack goddamn coin,normal
849611782620684288,addies bout annoy twitter today,normal
848904656524906498,idiot brainwash christian,hateful
849090703271636992,cooky fuck burnt whyyyyy,hateful
848563189851795456,lot hate apologetic army hope choke dick btss,hateful
848606701569880064,kris mom idiot,hateful
849729369970950145,disappointed socalled journalist witchhunt president fruitful mediamadness,normal
850157876840738817,hate nigga str bitch,hateful
848800570701881344,info highlight melon weekly popularity award week march,normal
849316117772476416,islamic state idiot,hateful
847402160396435457,breathtakingmaking money presidency idiot supporter problem,hateful
848464116209651712,imagine obama hc thismedia republican meltdown idiot boy doe,normal
848981575870144513,nigga hate yall man person,hateful
849796336228630528,man girl hoe miserable god,normal
849605948343689216,donald trump pack bag stupid narcissistic lunatic,hateful
848369039738978304,pic han minjungs instagram update sungjong,normal
850054428518428673,bad news gtgtgt indiana house design cripple state grow rooftop solar industry,normal
850410726258823168,abc news report personnel equipment aircraft base strike,normal
848008795145986053,apc bumbling eunuch retard infant,hateful
850538069526753281,thought shitty week alarm work leave god hate place,hateful
849589175334522880,bad living lorain crime pot hole mayor,normal
849545105778388992,birkenau concentration camp nazi lokal population neglect knowledge crude abusement jew,normal
848700318418321408,yall nigga terrible washington district columbia,hateful
847565021013884928,hate relationship shit amp people hoe amp yo man btfu,hateful
849410288277487617,bad,normal
849626018121961472,heyi isi correct trumpyou ruin reputation fuck idiot,hateful
850008698025947136,rain nonstop day wife ark boat thing melt nazi face wife,normal
849575619335786497,buy ugly fruit supermarket guy,normal
850094815471468544,idiot soninlaw deposes insane racist improvement,hateful
849991706909061120,test requirement member congress idiot sheila jackson lee flunk,hateful
850596538099412994,whew sick idiot bet knicks,normal
848735047268093952,sleep paralysis bad fuckin thing experience,hateful
849836693792333824,hate fuck teacher mark tardy seat bell ring,hateful
847975530112724992,wait hold upit bad dream grimmfinale,normal
850565781268164608,maggie sawyer lesbian protect cost combat bullet proof vest yo,normal
848015040464736256,nigga harden gon pull bad,hateful
849068699952742400,unfollowing whitey tyler baseball boring day guy,normal
850535703905787904,hate character emo disposition action basically sasuke power piss,hateful
848618193950093312,leadership idiot idea,hateful
848730299307524096,attitude wayyyy toooo horrible softttttt niggggaaa,hateful
848663505037340672,tire feminist bitch disgust,hateful
849563820754444289,sleep aircond sick sweat,normal
849715033819033600,hate wan stab death,hateful
847600609687556097,talk freshman awkwardness email idiot,normal
850559506593566720,hate niggaas bitch,hateful
849350557173248000,idiot scream amp connection brainwash giv,hateful
848425780275286017,aggressive disrespectful disgust nigga contact tonight unreal swear die,hateful
849683811428446215,hate guy wack boo,hateful
849066082728071168,dealt patience tolerance stupid bitch nonexistent,hateful
850148171204489216,const require vote override presidential veto idiot mccain vote law,hateful
848148943624183808,performance nextlevel nayanthara dora response hyderabad theatre nayan shock tym damn happen,normal
849597341665566721,pic jacket shoot scene melon magazine dreamcatchergoodnight,normal
850781607564673024,bomb yo ugly,hateful
849742238074757123,hate player dude yall fohhhh,hateful
847754435778543616,piss day bad mindset,normal
850096535148924928,wtf south lift ban rhino horn sale outrageous amp stupid,hateful
849693999401242624,nigga reub ha bad communication skill,hateful
849559773255266306,bloody islamic bastard,hateful
850507182663581697,alex homo friend cheat time stupid nice nose big bird,hateful
848655229671395328,hate ya business bitch,hateful
850038041385283585,surprise president defense douche oreilly bad hombre stick,normal
848993558992482304,secondleading tackler redskin rapsheet,normal
848163770472030208,twitter trust tit,normal
848204954372157440,fail idiot chief amp aca work undermine strengthen strangle,normal
849115541948190720,finna dual cam engine honda swap ugly rim rid,normal
849284140386185217,bad question nigga,hateful
850659419121737729,walk town makeup prom trial ha bad thing felt minging,normal
849723237881659392,idiot natl security council idiotic trump ha nuclear code,hateful
849613657478754305,hate clingy people text time,hateful
848035886176419840,damn snapchat spectacle sick,hateful
848063866361851905,bos efficiencyfetishizing gig economyloving douchebag story,normal
850160762496720898,elect president fuck hate asshole,hateful
850362634360819712,retard advince speak,normal
850729409472417797,bad day yearswithexo anniversarymy supervisor workmate group bitch hate parttime job,hateful
848871240517525504,erm retard aka,normal
849118888998711296,game teach nigga hate mfn reason,hateful
848787111180472320,money forrest gump nigga hate donald trump dolph,hateful
847452823361015808,heard report europe ha decimatedme neitherthe idiot policy iraq libya loon tar feather,hateful
847694054582214657,hate start nvm nigga ta,hateful
849981615388454912,sick douche lordt jock stabbed smh,normal
849587854124744706,bro fuck wait video screensharing aaaaaaaa month ago,normal
848562552309075969,retard question pokemon avatar,normal
850339142051540997,assad bad jihadis bad amp bad assad assad asshole create isi wrong,hateful
847814779208990720,shut ugly beat yo mah gawd,hateful
847930797881294848,fall stupid nigga word nigga action,hateful
849955317127499776,hate frontin person stay perioddd,hateful
848659902134464513,hate girl smoke ugly nigga,hateful
849767768798797824,hate ungrateful bitch,hateful
847447391758401536,ima day nigga nigga hate nigga trench,hateful
848939230189555712,nigga hate apologize apologize,hateful
850649721890844676,sir west idiot dose truth,normal
848398878013607936,pann heol eppis melon hall fame,normal
849588873344823297,mf iphone shit ugly,hateful
849094977284182016,bad zach totally vulnerable piss trust,normal
849283288938278912,texting day responde twitter tweet diablo ugly nigga,hateful
847665889830883328,bad damn,normal
849433868654452736,idiot send troop harm talk,hateful
848026167936528384,nyc_kicks_collectors photo nigga retard,hateful
849833602582011905,nb yo bad couch fold nigga,hateful
847631727220596736,bad strike lmfaoooo nigga eat banana drug cuz banana mind diff,hateful
850241406371217408,boring camera crew resort bird watch xdddd,normal
850248905811939328,village raise child ffs village idiot hillary nwo slogan princ,hateful
848603694258163713,cracker smash problem bot face carbide gon bad time robotwars,normal
849666069535109120,sicken photo migrant bird needlessly slaughter malta,normal
847489804564606977,hate bitch thirsty friend irritate,hateful
850589227444305920,bloomington bad damn time,normal
848189615769083904,yid vicious tonight,normal
850518360462938114,flip boot minecraft retard,hateful
850700758190366720,yeah hate boy coz lesbian,hateful
849051499133108224,mute hashtags set save sanity annoy squawk bird season,normal
850372990114160640,zne nigga evil heartache headache,hateful
848708358907494400,god people hat miz mock daniel bryan smarks idiot wrestlemania,hateful
847483546667057152,idiot ruin day life lifelessons lifeadvice lifequotes quotesonlife lifequotes,hateful
849820671555358721,lesbian job hate cishet men sign damn contract,hateful
848216916502118401,seat match bleacher fuck hate nyc,hateful
849301337036730368,nigga talk bad hurt,hateful
849711065994866688,fatuous idiot belief ha issue order,hateful
849450469718192128,gon ugly art style grow hour download,normal
850089685821132801,star war theforceawakens bad lip reading mark hamill han solo,normal
847411295565389825,week time lent amp fuck wait,normal
848971387930804224,kitchen bad thing peel fruit realtime,normal
849390285633331202,cancer shy,normal
848016214886674432,cost dollar fuck idiot,hateful
847651893446811652,nigga ugly asf,hateful
849247163414568960,winner reallyreally fool melon kst,normal
850180203112476673,literally loathe yall vote idiot office,hateful
847452324263895044,damn homesick hate,normal
849436607530795008,islamic state idiot idiot,hateful
848593317541576704,thought brit idiot brexit talk war insert pic putin chortle,hateful
850023898162843648,adult crazy adult stupid adult asshole,normal
849994135398486017,hate mouse head nigga bitch micen mf,hateful
847521513511075840,nigga savage ruthless goin class droppin school,hateful
849119270667780096,hate dick people gtf bitch bye ughhhh,hateful
848802793687330817,people mad cut,normal
848793461331447809,search relevance issue round aftr kick aap desperate retard compare god fiction,hateful
849270555039588352,wig snatch today hair cut bad,normal
849747787147292672,money root evil split shi people,normal
848658186647293952,wtf kevin mute damn audio wrestlemania,normal
847862552348504064,yall nigga yall mom bad ima motivate motivate,hateful
850335119743348737,firework cracker fight face insane video shortl,normal
847475476813668353,send idiot venezuela survive,hateful
849465502099525635,pic ji sung seon produce produce_jisung,normal
849548784208162818,trump evil support nowu bet evil gopbloodmoney trumpleaks tru,hateful
847685800183513089,nigga lookin gon hate,hateful
848217621145292803,bad yookalaylee rap people comment whine jontron goddamn pathetic,hateful
849804582209421312,fuck hate body,hateful
850136280365228032,result idiot employee atleast replace windshield,hateful
849737389471879172,vote idiot midterm favor,normal
850814331524657152,isi trump idiot await bloodbath official comment,hateful
848071952983932928,tweet happen retard,hateful
847553079838953473,yup hat fuckin tease,hateful
848903561836601345,smile retard wth,normal
849074798500208641,john leguizamos latin history moron urgent relearn collective,normal
849498028931252224,boring listen nigga talk golf,hateful
850783713101320192,damn shawty bad number,normal
847920853178306560,lil baby goin listennn fuck hate repeat,hateful
847572298110468096,litterally ecxuses drop kill map boot lag doshit retard,hateful
850565185672630272,patrick fob heaven grief brings reign trade tomorrow yesterday,normal
850805208917659648,idgaf shorty wear nigga buh finna ha bad asl,hateful
848288752359407616,bad damn wait toll station,hateful
850196837734563841,idiot tweet obama helpthe man drop missile amp bomb iraq min,hateful
848576192219369473,yall post yall ugly kid hit unfollow button,hateful
849030234011832320,hey retconning captain nazi bad sale,hateful
849740468069867520,hate corny nigga message join pyramid skim headasses,hateful
848693255231479812,hate lmaoooo piss,hateful
848381966558822400,bitch fuck nigga hurt feel,hateful
849812568164245505,cavs fan idiot,normal
848422739413274625,fuck hate exists permission pose,normal
849142817515380736,idiot token woman stand applaud cruel nonsensical maga,hateful
849360854223114240,deal lemon melon wario mario thing lemon melon evil twin wat,normal
847630036899291136,sister mad haf watch huck shot doe scandal,hateful
847581181650636801,tire people continue shitty situation shitty people expect changelike change,hateful
848866253473292288,yankee terrible yesterday smh lgm,normal
848262466652053509,idiot majority,hateful
849662504359927809,isi message trump foolish idiot politics trump usa,hateful
847952054593228801,press play radio dance np music alexandra burke bad boy moto blanco radio,normal
848758854158614528,twitter ugly tonight,hateful
847553738344714240,yall nigga mad disrespectful swear,hateful
850453743023902720,hate fat nigga shoot shot disrespectful,hateful
847449442785656832,vegetarian chocolate chicken cake heaven amp meal,normal
850175656478560256,swear nigga fraternity forget ugly,hateful
848154522035859456,sick hearing susan sarandon talk idiot,hateful
850399707792678914,holy shit jscxmanny tomorrow gon scream pst,normal
847882483672596480,yesssssssssssscreams bloody fav youtuber collabing faint,normal
847549846034587649,fuck hate sean,hateful
847716213098659840,ew uriah justus ugly racist reason,hateful
848667867096788993,deny feel fuck disappointed stay house sake living room,normal
850006756063358976,online latin class bad decision,normal
849246882379558912,ecuador change govt post election tomorrow dreadful shyster assange kick london embassy fly,normal
848378615335092228,terrible yall goducks,normal
849288364054466561,hate nigga talk yall,hateful
849432232888598529,sick nazi trumprussia,hateful
848558370600648705,emotion crj bwet fantasea azealia hate gay dylan,hateful
850466799879684096,idiot chief stay script talk bombing country refuse accept refugee,hateful
849093849008021505,juan juan pay idiot thing,hateful
848917432395628544,yo bestfriend callact girlfriend ugly nigga trynna yike party bestfriend period,hateful
850136053864333312,sister pile sock dog bird chirp hour realize bad,normal
848640218261581825,video playlist nba proam bunch idiot,normal
850736267167924224,lmfaooooo yeah sprint terrible,normal
848723470988886016,info day trend youwerebeautiful trend melon,normal
849717697202049025,beat idiot head history watch steal scotus seat obama garland,hateful
850154152273612800,announcement iu hyuk cant_love_you_anymore today melon tutorial stream dld htt,normal
850094031145250817,banana boring fruit,normal
847639667029573632,ohbaemsgs relationship idiot,normal
850684899493388288,stupid nigga,hateful
848873631258214402,evil bitch invent fact contortion,hateful
850289968035622912,violent force radio play holy moses princess tunein player,normal
848915683350114306,hate expensive bus ticket burning passion understand pricy,normal
847662827988852736,horse face hoe play yo lil ugly,hateful
850462655936638976,today damn annoy guess link blog post anytime,normal
848732081891024901,ugly nigga,hateful
849685971503390720,isi stupid idiot remark,hateful
847498298004877314,arya sansa fuck hate damp hate mfing,hateful
850280732165406720,bloody liberal lie mp melissa price lie level support cashless welfare card,normal
849558938613936129,point advertising folk deliberately offensive bollock generate outrage online,normal
848749081400934404,bad size men basketball torn foot,hateful
850033888990814208,han solo hysterical ninja whatilearnedtoday,normal
850787538306576384,hate ryan ross emo lesbian,hateful
848171177638068225,terrible time year depend time leave house swim trunk damn winter coat springiswack,normal
849431540832624641,pro neil gorsuch pro klan pro gop pro nazi pro hate,hateful
848740898313609216,admin datuk wira lee chong wei celebrates yonex england beating shi yuqi,normal
849391833348177920,people advantage generosity bad offer cheetohs greedy bastard,hateful
850271194318118912,omg war trump fuck stupid,hateful
850465776477884416,stupid hoe story,normal
850445597689729025,crock pot honey garlic chicken,normal
847528950012268544,anger dude piss,normal
849595529730420736,isi usa idiot doe iraq islam,hateful
849767617799782402,michael fullmer god retard thing,normal
849213869029568512,nigga lie stupid lie baby nigga,hateful
850135818995986437,idiot charge,hateful
849796013246357504,thirteen reason amp fuck hate bryce,hateful
849468530361761792,disgust freedom speech jihadi swine ha demonize hindu god amp sentiment,hateful
847734974224584704,evil capitalist sellout cunt auspol,normal
850142924117430272,mark hamill han solo star war bad lip reading,normal
847755769567215616,reminder ha day idiot offer water board charityhe told day,hateful
849411877901930496,whoa chill friendship hold bad mouth yankee,normal
849694213281382400,damn honey butter chicken sandwich heavenly,normal
849707739928506372,case forgot idiot blame obama today syrian chemical attack bombing,hateful
848034543978270720,dreyfus piss demon sleepyhollow,normal
850533900371730432,idiot shoot idiot idiot headquarters,hateful
847541323192205313,guyz people talk ufo alien nibiru dumb retard idiot xyz,hateful
850207629666156544,yeah fuck hate cat mist feel disjoint rest poem yeah paragraph,normal
849270823458361344,damn bad,normal
849591582865096704,religion bloody rascal terrorism chaddi madness ha htt,hateful
850548299429838848,regram hope yall bad han solo post earliermy,normal
849320685356941314,bloody liz podcast comedy monarchy,normal
847581953415028737,slim bag amp puppet permission speak idiot,hateful
849749389363073024,nasty,normal
848841817483350016,bat girl turn tay aomething bad happen play,normal
849745216030617601,hate nigga seek bitch,hateful
848749546985459712,bignosed captain retard,hateful
847863122790580224,ta referral tardy room bad day,normal
849258186033037313,bad thing nigga bitch stupid,hateful
850189480904601601,fuck hate,hateful
850427360868528129,listen daft prick ticket mad,normal
847592665663320068,people office idiot coach,hateful
849108797499088897,dasani water fuck disgust agree literally,hateful
848844975769092096,lot nigga bad time,hateful
849378554160844801,fuck sake dismay liam fox claim share dutertes brutal regime,normal
850064289310420992,miserable bastard fact threw point team fuck min,hateful
848697025906397184,breh nigga horribly corny feel insult intelligence dweeb,hateful
848341567035387905,tire wack niggaz recognition nomore game yall gon,hateful
849185414850138112,coachella wristband fuck bad,normal
849903290980716544,swim idiot,hateful
849166410479783936,rid hate float bastard whizzy particle fly hock phlegm,hateful
850539361342963712,blessing fuck,hateful
849270685067223042,drop nuke justifiable jap extremely cruel nanjing massacrepresid roosevelt jap civilize race,normal
847760483960672256,brutal rape amp murder mentally retard girl amp father tragic incident gajna sutia gaighata bjp protest,normal
847715474896859136,jaldi theek jaao virat sir uh badly,normal
847963819620085760,wikipedia word today banbury story cock bull idiomatic obsolete slang roundab,normal
849655785097482240,water nasty ha taste fruit flavor,normal
848010774857621504,apology dean thanked mick forgave happen hellooooo,normal
849418509130096641,yurtle turtle slap fuck chairmany time,hateful
848675500721676290,buying training bra deal cycle attitude lil stank boy ugly,hateful
849462062761869312,meangive cop fuck pepsi shot racism terrible,hateful
848740319504076800,rid bad ha awful shitty speed eye,hateful
848595938977366016,understood word tard twitter peek pathetic tweet comment follow sad,hateful
850663240111730688,man teeth piss bad,normal
849534485809049605,idiot terrorist practically compliment,hateful
847493088700284928,ppl disrespectful parent piss bad,hateful
847418526562361347,fact paid fruit cup coffee school insane,normal
849417762506199042,work ethic semester awful gon motivate work mrp summer,normal
849982911436775424,wan hang night prom amp boring night,normal
849691302455332864,realize brought camera damn lens stupid blown,normal
849515884074995712,village idiot glass,hateful
849857837283004416,amp ya hate stay baaaaaaiiiiii,normal
848598002596012033,yankee fan regret inform baseball bad,normal
848270154798686210,dems vote ban sharia law hear woman hear lgbtq dance devil idiot ht,hateful
849265672865624064,flashnigeria die govt continue neglect niger delta region delta cleric ajokparoghene,normal
848336642934947840,bloody ya,normal
848840404015366144,hate kpop piss,hateful
849375274215124994,hate senior skip work man fat bank account,normal
848983182288584706,mama grandtee purse snatch south oak cliff hat bad,normal
847643391575773185,feel sick maddie ta beat,hateful
847425522665611265,congrats bestie hit sibscribers damn crazy proudfriend,normal
848624200197787649,evil bastard,hateful
850330766055813120,sick nigga suit tie stupid decision affect life,hateful
848921119197339648,nigga deadass pathetic asf wan faithful relationship leave nigga,hateful
847962980767674368,member congress evil damn people,hateful
849054833608884224,idk wtf people hat yall support forever,normal
848705469057187841,bad actor character character,normal
850761495898206209,trust wait nippy fuck mapped evil,normal
850410784979120128,sick asl nigga tee grizzley renni,hateful
849772961347375104,imagino diciendo bloody estoy llroando,normal
849988183672721409,fuck hate body fuck ugly disgust turn fuck phone bye,hateful
850413385455980545,cripple retard guy talk boy broke ankle essay ommmg,hateful
850324139025944578,type retard,normal
849051566225084417,idiot deserve goddess findomme ferocious,hateful
849050572200312836,republican outrage democrat plan filibuster gorsuch remember judge garland karma,normal
849520703321890817,analysis broadcom wifi exploit apple device bad respect,normal
850110745438179329,yeah idiot promise leave,hateful
849050626705195008,hate nigga brag,hateful
850065711175278592,yo hate friend wyd monfri nigga work lmfao,hateful
850583586113585152,shock content parent utc pupil recognise damn ofsted,normal
848867067193425921,idiot year develop outcome idiot,hateful
850763337210228736,shit stupid dude black hat white hat muslim jesus allah bullshit,hateful
850182547724259328,nigga loveeeeeeee ugly bitch,hateful
848534647638249476,happen vanmarcke roll tub terrible svm,normal
849657391515918337,hate girl upset nigga hurt feel nigga nigga god sleeppic,hateful
849299575429050368,sick nigga rock bobby boucher jersey water boy,hateful
849078917277392896,trump supporter idiot recommend voting trump election day,hateful
848280737048670209,retard retweeted nonsense,hateful
850758308235530242,football drive insane fuck blitz tonight brutal,normal
848648086763294724,zinhle ha lightskinned nigga fail miserably,hateful
847714485015990272,fuck annoy doe,normal
848487247800397825,literally fuck barking mad,normal
850323379857092608,convince fuck retard,hateful
848013400504389632,harris big prick legit hate,hateful
850013974431182848,nah yall nigga sicken,hateful
848267831166853120,horrific comment ride nico,normal
848610904262549509,wan beat bad,hateful
847978138999021568,terrible heartbreaking piss tucson medium exploit year,normal
849287281915592704,hate forget press send sit idiot wait reply,normal
848663207220838404,yo fuck hate bryce screen,hateful
850466539849568257,hood nigga crazy everrrrrrrr,hateful
849644384983408645,people wan nigga bad bad wan change race poc wei,hateful
848906602681835522,game day zag,normal
847928381937037312,nigga nasty wash damn hand bathroom,hateful
847849415805210625,bitch swoop hate regret play ya,hateful
849249260558315521,hate type bitch man,hateful
848929801385672706,knock nigga insane dawg,hateful
847522385892913152,nigga whomstd insult starbucks,hateful
848647935764054016,scumbag trudeau useless idiot ha trudeaumustgo cdnpoli justxitrudeau,hateful
850008391821012992,latino woke choose coke pepsi bad coke ha screw latin smh,hateful
849176116090687488,debut winner fool kst update bug genie olleh melon naver soribada mnet,normal
849386108093857793,isi idiot,hateful
850373560531132418,statement week bad place,normal
849129337014165504,chippies banana chip gtgtgtgtgt mary banana chip nasty taste oil,normal
850338898773454849,sunny freeze fuck cold,normal
849050320529391621,gas retard gene,hateful
850747088476545026,argue bitch kill step bad day bitch mad,hateful
849645852960456704,nigga filthy,hateful
847934480472055810,yep retard care push spawn retard team mate time cap flag,hateful
848812394453139457,photosofficial singer dara duet han jae seok step ost,normal
849417133377409026,islamic state idiot terrorism,hateful
847837692729729025,letter carrier encounter insane kitty video,normal
850778004661968898,gah damn bad,normal
850554406307192833,preview batgirl amp bird prey canary join fight club crap suppose,normal
849104485767098368,case frontman freddie bloody unassuming shy guy,normal
850138587207090176,hezbollah bad arm iran sunni salafist jihadis great global threat,hateful
847952352409780225,trash nigga head girl stupid,hateful
847593764591996928,hate nigga broke dream aspiration voice opinion shut brokey,hateful
848712624535740417,shalt word god mouth bigoted bible humper shut fuck face,hateful
848303335937540096,homophobic uhhhhhhhhhhh fuck trick bitch,hateful
848584379488235521,bloody war completamente locos,normal
848934654220656641,refuse baby mama hate hoe passion,hateful
848695880878247937,johnson bademosi bad,hateful
848838021612937216,info color book debut melon kst,normal
847438269138784256,guinea pig tho remember bad switch,normal
850006894454427648,nah boy ugly dread,hateful
848788453349146624,listen bible ugly day,normal
850188079994470400,war idiot drop bomb country,hateful
847611485513687041,nigga mouth bad ta talk,hateful
849514625800572928,dawg stupid cat,hateful
849572578498940929,ha wrong suicide agree reason bad goddamn,normal
849662189799698433,cancel school day bad weather lil dumbass hallway lik,normal
849998828803641344,idiot admit university,hateful
849786513139302402,agency gig economy idiot,normal
848043083593916416,nigga simba bad mon battybwoy,hateful
849961134601912320,winner reallyreally stay melon kst,normal
850035067615424514,hate bus headphone nappy nigga brushing hair tryna wave sound nigga,hateful
850680692610551810,pathetic hope law student sue discrimination,hateful
850387229763436544,nigga predator terrible music lock forever,hateful
848319777621913601,list amp hate bio fuck delight,hateful
847436809541787649,ate banana orange bad,hateful
850622769288970240,idiot spend bag skittle,normal
847480501573099523,christianity ha retard,normal
848565656094208001,fuck hate suck,hateful
850195516499533825,yall friend bitch hate alike,hateful
848222276822618112,tweet told retard bot,hateful
849814979893219328,yall nigga idiot hold girl hand gym tbh,hateful
848633838721019905,ugly furry abnormal titan start speak,hateful
848945882343014400,bro hate female wan talk nigga bitch montel williams,hateful
850381185784193028,feel bitch annoy,hateful
849249252157075458,hate upset time fuckin time time,hateful
850288667818172416,milan fan instagram idiot,hateful
849386703705997312,bad piss ideological debate,normal
849462670956920833,bad intentionally shitty counselor,normal
848521867589689345,fruit foxlimbaugh tree hate misery focus airwav,hateful
847631446197940224,hate bitch,hateful
850025462667423744,hate hoe,hateful
850185248872771584,people dumb jurassic park movie scream damn attracts attention,hateful
850049638619107330,robin clair cummings column talk sick talk,normal
848754802427404288,nigga hate hope check,hateful
850173269923647489,bomb isisget rid idiot,hateful
850578989148241921,sarcasm ability insult idiot,hateful
849664370820788224,happen retard,normal
850090625353605120,oil suffocate nig economy generate greed fed regional jealousy fund terrible regime start war oil dream wreck,normal
849512251811909633,nigga eat cooky cream hate,hateful
848154509444513793,yall nigga damn stupid hate yall,hateful
847849021511270401,brutal killer burn action,hateful
849805127452168192,feel bad cooking nigga eat plate yall,hateful
849470719826288641,demorats sharia barbarian slavery woman idiot vote demorat constitut,hateful
849416638470524928,yeah marchand slash guy gooch bad cup watch rest game insane,normal
848659629479534597,money forest gump niggahs hate donald trump,hateful
850395643541676032,damn mgk amp camilacabello bad thing mashup,normal
849444975167381504,idiot played college sport clothes paid plow field,hateful
850191221523963905,bitch friend hate,hateful
849636260608167937,disgust nigga laugh,hateful
848065472788537344,people honestly fuck retard lmaoo,hateful
847811214088556544,retard point,normal
850277376726515712,fuck sicken people defend islam,hateful
848720551745138689,christ bad person bird piss,normal
849396140881608704,hate beat rice gum day week,hateful
849454248773521408,isi president trump idiot doe iraq islam,hateful
849352155207282690,journalist fool idiot devin nunes journalist ha lose credibility,hateful
849844683945758720,hate people girl hoe leave jesus christ freak life hur,hateful
847565071333064704,bhut gya learn control aggression result anger,hateful
849783191254814725,son watch twitter hate hoe business,hateful
847633790805565440,trump big idiot time stupidity grow,hateful
850781443999625216,hate lie damn time bitch,hateful
849957955344580609,idiot manage iit dharna drama leader aam admi aam throw cost,hateful
