id,text,label
850344938587947009,  Its beyond fucking cruel that the Syrians who will die because of this were doomed regardless of who won our dogshit electio ,hateful
848490129295585280,  Actually disgusting how MINGING I look in ANY photo thats not taken by me catfish  ,normal
849709971298291713,You have always been an idiot  ,hateful
850727828215746560,  Join us today on the DC mall for Pussy March against evil fascist dictator Drumpf RESISTANCE NOTMYPRESIDENT IMWITHH ,hateful
847407612983259136,  Hate a nigga that try and run me you cant wear this you cant go out you cant chill with them likeeeeee is u my man or ,hateful
847392014358335488,Hate wasp and bee season wasps keep flying into the train and I keep having to change carriage ffs  ,normal
848454981023936512,Talamabout going to dates with your filters No wonder that nigga was disappointed  ,hateful
850047159789596672,Theres always that one idiot in the class STFU  ,hateful
847703391081906177,Columbian niggas outchea tweaking on TV getting disgusting for the camera ,hateful
849265366698258434,  FLASH Nigeria Will Die If Govt Continues To Neglect Niger Delta Region Delta Cleric Ajokparoghene The  ,normal
849835724908224512,  if you still hate this nigga  ,hateful
847661947159891972, And once he called me an ungrateful bitch and retarded nigga in an argument Its how we argued Now youre being blocked but Im tired of u ,hateful
847986514986487808,  you bitches not friends yall just hate alike  ,hateful
850227061868314625,  Lmaooo on god if you believe in horoscopes unfollow me u retarded  ,hateful
849626676615053314,I really fucking hate u omg Dlt  ,hateful
850214629972127746, Hell yes He thinks all of us are stupid If he felt bad about the kids in Syria he should be letting them in and not turning his back ,hateful
849314419087691776,Islamic State says US being run by an idiot via huh  ,hateful
847472536598102016,  Exposing Argentinas supposed world class players Messi carried these retards to three consecutive finals Unbelievabl ,normal
850119196948168705,Mark Hamill nails Han Solo impression in Star Wars Bad Lip Reading video  ,normal
848921270162993152, Its awful Im in and no news station here is covering it Its their job to cover news regardless ffs Fucking bastards ,hateful
850374596532596736,  sends Jared a fruit basket  ,normal
850201749260337152,  Hate dirty bitches that give they too everybody  ,hateful
848674083059445762, this nigga retarded ,hateful
848915641440624640,  I hate it when Im trying to board a bus and theres already an asshole on it  ,hateful
849446980048883712,  Between the flips all the time and thinking they invented time and space I fucking hate Ospreay and Ricochet ,hateful
849808365454729216,   Wondering who listens to WINNER According to Melon People in their s followed by s Of which   females ,normal
847850531473289217,  IM SICK OF NIGGAS PLAYIN WIT ME LIKE I WONT FIGHT THEY ASS ,hateful
848421204293799936,  need a nigga that like traveling I hate females and I dont be wanting to go alone  ,hateful
849417208879099904,I feel bad for some of you hoes mamas They did not raise u to be the hoe you are today  ,normal
849441439360708608,   WINNER ReallyReally manages to hit Melon Roof TWICE __ FateNumberFor  ,normal
848815535949086720,BLOODY HELL YES I MISS HIM  ,normal
848940647872688128, Are you retarded or something ,hateful
848157734897819649,This idiot is still in politics  He said he will quit Politics after Punjab results   ,normal
848595376957530112,This video could be terrible and my weave would still be snatched  ,normal
848035064088715264, HES THE SHITTY ONE WHY AM I GETTING ALL THE HATE ,hateful
849903014131490816,Miles raps energetically about his relationship with jesus christ and its a fucking horrible track ,normal
850409371469324289,Florida Ohio Pennsylvania People upset are so god damn stupid it hurts im not a fan of the strike but christ do at least some research  ,hateful
849115122538885121,I understand why niggas dont wanna be in relationships girls annoying af ,hateful
849753311049732096,  That nigga needs anger management ,hateful
847543751702487040,i hate when people say this like yea you fucking did its called lunch  ,hateful
850315930798219264,  if you still hate this nigga  ,hateful
848210826364407808,i hope leaders just kick retards that fake leave teams today ,hateful
850808920876732416, she how TBoss the look like mugu She no sabi anything Idiot ,hateful
848531476719312897,also what do i have to sacrifice in order to go into the voltron tags without seeing any nasty ass shaladin posts  ,normal
849270290790187008,  Three days after Tillerson declares Assad can stay we have the worst chemical attack since  That is not a goddamn coin ,normal
849611782620684288,addies bout to be annoying as hell on twitter today  ,normal
848904656524906498,idiot brainwashed Christians  ,hateful
849090703271636992,Just tried to make myself cookies AND I FUCKING BURNT THEM WHYYYYY ,hateful
848563189851795456,I May not say it a lot but I hate apologetic ARMYS I hope they choke on every dick but BTSs ,hateful
848606701569880064,  Kris is the mom you idiot ,hateful
849729369970950145,I am so disappointed in our socalled journalists who think that a witchhunt against our President is fruitful or Ok MediaMadness ,normal
850157876840738817,  I hate niggas that act like str bitches ,hateful
848800570701881344,  INFO Highlight won Melons Weekly Popularity Award for the th week of March    https ,normal
849316117772476416,  Islamic State says US being run by an idiot  ,hateful
847402160396435457,Breathtakingmaking money from the Presidency and his idiot supporters dont see a problem  ,hateful
848464116209651712,  IMAGINE Obama or HC doing thisMedia and Republicans would have a meltdown WHY not when Idiot Boy does ,normal
848981575870144513,Niggas dont hate yall man they just dont like you as a person  ,hateful
849796336228630528,Let Me Go By My Man Girl  You Hoes Miserable On God  ,normal
849605948343689216, No Donald Trump this is all on you Pack your bags Your Stupid Narcissistic Lunatic Ass Is FIRED ,hateful
848369039738978304,  PIC Han Minjungs Instagram Update with Sungjong  ,normal
850054428518428673,  Bad news gtgtgt Indiana House passes a bill designed to cripple the states growing rooftop solar industry  ,normal
850410726258823168,  ABC News reports that Syria moved personnel equipment and aircraft from the base before the strikes  ,normal
848008795145986053,Is the APC a bumbling Eunuch or a retarded Infant  ,hateful
850538069526753281,just went I thought I was done with this shitty week the alarm system isnt working and I cant leave OH MY GOD I HATE THIS PLACE ,hateful
849589175334522880,  The worst part of living in lorain isnt the crime or the pot holes or anything like that Its knowing my mayor is a Ch ,normal
849545105778388992,In Birkenau concentration camp in nazi Germany te lokal population tried to neglect the knowledge of the crude abusement of Jews in   ,normal
848700318418321408,Yall nigga terrible Washington District of Columbia  ,hateful
847565021013884928,  I HATE WHEN SOMEONES IN A RELATIONSHIP OR SOME SHIT amp PEOPLE KNOW BUT HOES STILL TRY amp GET WITH YO MAN LIKE BTFU ,hateful
849410288277487617,  Hell aint seem that bad anymore  ,normal
849626018121961472, heyI think ISIS is correct Trumpyou are ruining our reputation in the world YOU ARE A FUCKING IDIOT ,hateful
850008698025947136,  rains nonstop for days Wife We almost need an ark Me The boat or the thing that melts Nazi faces Wife Me ,normal
849575619335786497,  always buy the ugly fruit in supermarkets guys  ,normal
850094815471468544,  If the idiot soninlaw deposes the insane racist thats an improvement  ,hateful
849991706909061120, Perhaps an IQ test should be a requirement for members of Congress This idiot and Sheila Jackson Lee would flunk ,hateful
850596538099412994,Whew Id be sick But Im not an idiot so I dont bet on the Knicks  ,normal
848735047268093952,  sleep paralysis is the worst fuckin thing to experience ,hateful
849836693792333824,  i hate those fucking teachers that mark you tardy for not being seated when the bell rings ,hateful
847975530112724992,Wait hold upIt was all just a bad ass dream GrimmFinale ,normal
850565781268164608,  Maggie Sawyer lesbian who must be protected at all cost goes into combat without a bullet proof vest Me LET ME BE YO ,normal
850377872279838720,  ABC News reports that Syria moved personnel equipment and aircraft from the base before the strikes  ,normal
848015040464736256,This nigga harden gonna pull up twice and miss bad ,hateful
849068699952742400,  Probably unfollowing Whitey and Tyler until baseball gets boring about three days sorry guys ,normal
850535703905787904, I hate his character his emo disposition his actions basically everything about Sasuke besides his powers piss me off ,hateful
848618193950093312, Wheres leadership are idiots who have no idea what theyre doing  ,hateful
848730299307524096,  My attitude wayyyy toooo horrible for a Softttttt Ass niggggaaa ,hateful
848663505037340672,  im tired of u feminist bitches bc this is just disgusting  ,hateful
849563820754444289,Sleeping in aircond makes me sick and Im still sweat like hell ,normal
849715033819033600,If You Think It Isnt Go To Hell I Hate You And I Wanna Stab You To Death  ,hateful
847600609687556097, talks with about freshman awkwardness email and The Idiot  ,normal
849983427340324864,  rains nonstop for days Wife We almost need an ark Me The boat or the thing that melts Nazi faces Wife Me ,normal
850559506593566720,  I hate Niggaas that act like bitches  ,hateful
849350557173248000,  These idiots keep screaming about Russia amp theres no connection Theyre too brainwashed to giv ,hateful
848425780275286017,The amount of aggressive disrespectful disgusting niggas I came into contact with tonight was UNREAL Swear they wanted to die ,hateful
849683811428446215,  IF YOU HATE ME OVER A GUY YOURE WACK AS HELL BOO ,hateful
849066082728071168,I COULDNT HAVE DEALT W THIS MY PATIENCE AND TOLERANCE FOR STUPID BITCHES LIKE THIS IS NONEXISTENT  ,hateful
850148171204489216,  Const requires ds vote to override a presidential veto According to idiot McCain it ALSO takes ds vote to pass law ,hateful
848148943624183808,performance nextlevel Nayanthara dora Response in Hyderabad theatres fr Nayan z shocking st tym damn happening  ,normal
849597341665566721,  PIC Jacket shooting scenes in MelOn Magazine   DreamcatcherGoodnight  ,normal
850781607564673024,  They need to bomb yo ugly ass  ,hateful
848691862739329024,  im tired of u feminist bitches bc this is just disgusting  ,hateful
849742238074757123,  I HATE PLAYERS DUDE YALL CAN GO TO HELL FOHHHH ,hateful
847754435778543616,it pisses me off for days when i come across someone with a really bad mindset ,normal
850096535148924928,  WTF SOUTH AFRICA What the hell are you doing lifting the ban on rhino horn sales Outrageous amp stupid  ,hateful
849693999401242624,This nigga Reub has some of the worst communication skills  ,hateful
849559773255266306,  Bloody Islamic Bastards  ,hateful
850507182663581697, Alex is also a homo with no friends and cheated on you about times and your stupid if u think he is nice and his nose looks like big bird ,hateful
848655229671395328,  I hate a run and tell ya business ass bitch ,hateful
850038041385283585,  Doesnt surprise me that our so called president would come to the defense of a douche like Bill OReilly Bad hombres stick to ,normal
848993558992482304,The secondleading tackler of  Hes on the Redskins now via RapSheet  ,normal
848163770472030208,  someone please take Twitter away from me I cant be trusted with it and Im making a tit of myself ,normal
848204954372157440, isnt failing IDIOT IN CHIEF amp no the ACA wont work if u undermine instead of strengthen it If it dies itll b BC U strangled it ,normal
849115541948190720,finna get a dual cam engine for my Honda and swap out the ugly ass in rims its riding on rn ,normal
849284140386185217,  Worst question to ask a nigga   What are we   ,hateful
850659419121737729,having to walk through town with no makeup for my prom trial has got to be the worst thing never felt so minging ,normal
849723237881659392, Having this idiot on the Natl security council is just as idiotic to think that Trump has the nuclear codes ,hateful
849613657478754305,I hate clingy ass people Dont text me times dont be all over me just no ,hateful
848035886176419840,  damn snapchat spectacles r so sick  ,hateful
848063866361851905,  This boss was an efficiencyfetishizing gig economyloving douchebag but thats another story ,normal
850160762496720898, this is why he shouldve never been elected president  fucking hate that asshole ,hateful
850362634360819712, Im ft you retard i would advince you think before you speak ,normal
850729409472417797,I had a very bad day on YearswithEXO anniversarymy supervisor and workmates just a group of bitches besides i hate my parttime job  ,hateful
848871240517525504,Erm some of us are retarded thats why AKA ME  ,normal
849118888998711296,I know the game I should teach it cause these nigga hate for Mfn reason  ,hateful
848787111180472320,Just cause my money running like Forrest gump I got niggas hate me like Im Donald trump Dolph  ,hateful
847452823361015808,Have U heard reported why Europe has been decimatedMe neitherThe idiots policys on Syria Iraq Libya Loons need be tarred and feathered ,hateful
848364677633585154, No they couldnt you retard ,hateful
847694054582214657,Hate when some starts to tell me something then says nvm like na nigga you gotta tell me now  ,hateful
849981615388454912,sick douche lordt jock who never got stabbed smh  ,normal
849587854124744706, bro i cant fucking wait for the Video  Screensharing AAAAAAAA You said soon like months ago ,normal
848562552309075969,this is a retarded question but whats the Pokemon in your avatar ,normal
850339142051540997,Assad is bad Jihadis also bad amp would still be bad w Assad gone Assad is an asshole but he didnt create ISIS wrong here  ,hateful
847814779208990720,Her Shut up ugly Me what Ill bEAT yo ass Her oh mah gawd  ,hateful
850352618371248128,  ABC News reports that Syria moved personnel equipment and aircraft from the base before the strikes  ,normal
850106987320922112,  rains nonstop for days Wife We almost need an ark Me The boat or the thing that melts Nazi faces Wife Me ,hateful
847930797881294848,  Dont fall stupid for these niggas words let these niggas show u actions ,hateful
849955317127499776,  I hate a frontin ass person stay from around me Perioddd ,hateful
847969779746996225,  I HATE ALL YOU NIGGAS  ,hateful
848659902134464513,  I hate a girls that smoke are ugly ass nigga ,hateful
850396826306060289,  ABC News reports that Syria moved personnel equipment and aircraft from the base before the strikes  ,normal
849767768798797824,  I hate ungrateful bitches  ,hateful
850101371164442624,  Const requires ds vote to override a presidential veto According to idiot McCain it ALSO takes ds vote to pass law ,hateful
847447391758401536,Ima get it in til da day that I go Niggas dont act like niggas no mo Hate when niggas act like they aint from the trenches no mo  ,hateful
848939230189555712,Niggas hate apologizing but always doing something they need to apologize for ,hateful
850783864113049600,  ABC News reports that Syria moved personnel equipment and aircraft from the base before the strikes  ,normal
850649721890844676, Well done for trying sir these stop the West idiots need a dose of truth ,normal
848398878013607936,  PANN heol Eppis were on Melons Hall of Fame  ,normal
849588873344823297,mfs should not have iPhone cs those shits so ugly ,hateful
849094977284182016,the worst one for me is zach she was TOTALLY vulnerable and he was pissed off because she didnt trust him ,normal
849283288938278912,  When you been texting her all day y no te responde But you go on twitter and she tweets diablo why ugly niggas always ,hateful
849385046968606720,  Islamic State says US being run by an idiot  ,normal
847665889830883328,Why you so bad like damn ma  ,normal
849433868654452736, Yes but this idiot is also sending troops in harms way and nobody is talking about it ,hateful
848026167936528384,nyc_kicks_collectors photo this nigga retarded ,hateful
850401507182649344,  ABC News reports that Syria moved personnel equipment and aircraft from the base before the strikes  ,normal
849833602582011905,  Nbs yo too bad our couches folded on niggas  ,hateful
847631727220596736, That one was the worst one out of the strikes LMFAOOOO nigga said eat a banana then get drugged just cuz you at a banana your mind diff ,hateful
850241406371217408, Its getting so boring some of the camera crews have resorted to bird watching XDDDD ,normal
850248905811939328,It takes a village to raise a child FFS And a village idiot to believe that Hillary NWO slogan Princ  ,hateful
848603694258163713,Crackers N Smash are going to have a problem Any of these bots which face against Carbide again are gonna have a bad time RobotWars ,normal
850491755992461312,  I really hate this nigga  ,hateful
849666069535109120,  Sickening photos of migrant birds needlessly slaughtered in Malta via   ,normal
847489804564606977,  Hate bitches that be thirsty for friends that irritate me ,hateful
850405495957590016,  ABC News reports that Syria moved personnel equipment and aircraft from the base before the strikes  ,normal
850589227444305920,I need to stop coming to Bloomington something bad happens every damn time ,normal
848189615769083904,YID VICIOUS tonight at   ,normal
850518360462938114,FLIP OFF BOOTS Minecraft Retards Pt via  ,hateful
848642793543262208,  im tired of u feminist bitches bc this is just disgusting  ,hateful
850700758190366720,n yeah u hate boys coz u r lesbian  ,hateful
849051499133108224, did you know you can mute hashtags in your settings saves my sanity during annoying squawking bird season ,normal
850372990114160640,Them ZNE niggas are evil they cause nothing but heartache and headaches  ,hateful
848708358907494400,God I miss when people hated that Miz was mocking Daniel Bryan Smarks are idiots sometimes WrestleMania ,hateful
847483546667057152,  Dont let idiots ruin your day Life lifelessons lifeadvice lifequotes quotesonlife lifequotes  ,hateful
849820671555358721,WHAT I am a lesbian It is my JOB to hate cishet men I signed a damn CONTRACT ,hateful
848216916502118401, THE SEATS DONT MATCH UP THERES NO BLEACHERS FUCKING HATE NYC ,hateful
850511855110025216,  ABC News reports that Syria moved personnel equipment and aircraft from the base before the strikes  ,normal
850006185646444544,  Const requires ds vote to override a presidential veto According to idiot McCain it ALSO takes ds vote to pass law ,hateful
850504070502600706,  Im really fucking sick of watching the Republican Party be rewarded for flagrantly degrading our democracy ,hateful
849301337036730368,  If a nigga ever talk bad about me just know I hurt them  ,hateful
849711065994866688,  This fatuous idiot believes all he has to do is issue an order  ,hateful
849450469718192128,me im gonna try im again maybe the ugly ass art style will grow on me im takes hours to download me  ,normal
850089685821132801,  Star Wars TheForceAwakens Bad Lip Reading with Mark Hamill as Han Solo  ,normal
847411295565389825,In weeks time Ill be ending lent amp I cant fucking wait  ,normal
848971387930804224, This kitchen invention takes away the worst thing about peeling fruit realtime  ,normal
849390285633331202,  Cancers are shy but not if they like you ,normal
848016214886674432,  it costs zero dollars to not be a fucking idiot ,hateful
847651893446811652,This nigga really ugly asf  ,hateful
849247163414568960,   WINNER REALLYREALLY at  and FOOL at  on Melon PM KST  ,normal
850180203112476673,  I literally loathe every one of yall that voted this idiot into office ,hateful
847452324263895044,I am so so so so so damn homesick lately i hate it  ,normal
849436607530795008,Islamic State says US being run by an idiot well see who the idiots end up being ,hateful
850772203935113216,  ABC News reports that Syria moved personnel equipment and aircraft from the base before the strikes  ,normal
848593317541576704,  And you thought the Brits were idiots about Brexit Now they are talking war with Spain Insert pic of Putin chortling o ,hateful
850023898162843648,  P All the adults are crazy P All the adults are stupid P All the adults are assholes ,normal
849994135398486017,I Hate A Mice Head Nigga That Want A Bitch All To They Self But Be Micen Like A Mf  ,hateful
847521513511075840, My niggas is savage ruthless We aint goin our classes we droppin out school ,hateful
849119270667780096,really hate on dick ass people like gtf bitch bye  ughhhh  ,hateful
848802793687330817,  Them people who mad and act like they dont know why you cut the ass off   ,normal
848793461331447809,  Searching fr relevance in any issue making rounds aftr being kicked out of AAP Desperate retard compares God to a fiction ,hateful
850168211605729280,  rains nonstop for days Wife We almost need an ark Me The boat or the thing that melts Nazi faces Wife Me ,normal
849270555039588352,About to get this wig snatched today I need a hair cut so bad  ,normal
849747787147292672,  Money the root of the evil but I split this shi with my people ,normal
848658186647293952,WTF KEVIN STOP MUTING THE DAMN AUDIO Wrestlemania ,normal
847862552348504064,  yall niggas want somebody to be yall mom so bad how ima motivate you and you dont even motivate yourself  ,hateful
850335119743348737,  FIREWORKS vs This is going to be a cracker of a fight The face off was insane Video up shortl ,normal
847475476813668353,send these idiots to Venezuela  see how they survive  ,hateful
849465502099525635,  PIC Ji Sung and Seon Ho    PRODUCE cr produce_jisung  ,normal
849548784208162818,   Trump is evil And if u support him still nowu bet your ass youre evil too GOPBloodMoney trumpleaks tru ,hateful
847685800183513089,know them niggas lookin so you know they gon hate  ,hateful
848217621145292803,I dont know whats worse the YookaLaylee rap or the people in the comment section whining about JonTron Its so goddamn pathetic ,hateful
849804582209421312,  I fucking hate my body and myself ,hateful
850136280365228032,Result from your idiot employee you could atleast replace my windshield  ,hateful
850077799159394304,  rains nonstop for days Wife We almost need an ark Me The boat or the thing that melts Nazi faces Wife Me ,normal
849737389471879172,YES PLEASE Vote these IDIOTS OUT in the midterms Do America a favor  ,normal
850814331524657152,  ISIS calls Trump an idiot and tells US to await bloodbath in official comments  ,hateful
848071952983932928, tweets like yours happen when you are retarded and your dont know it ,hateful
847553079838953473, yup I hated the way it ended Fuckin tease ,hateful
849806054426779648,   Wondering who listens to WINNER According to Melon People in their s followed by s Of which   females ,normal
848737165378953216,  im tired of u feminist bitches bc this is just disgusting  ,hateful
848903561836601345,  Im smiling like a retard rn wth  ,normal
849074798500208641,  John Leguizamos Latin History for Morons is an Urgent Call to ReLearn Our Collective Past https ,normal
849498028931252224,Its Even Boring Listening To These Niggas Talk About Golf  ,hateful
850783713101320192,Damn shawty you bad can I get your number  ,normal
847920853178306560,  i need me a lil baby who goin listennn because i fucking hate repeating myself ,hateful
847572298110468096, your litterally just making ecxuses for droping kills in maps ask anyone we dont boot you werent lagging doshit retard ,hateful
850565185672630272,Patrick from FOB IF HEAVENS GRIEF BRINGS HELLS REIGN Me THEN ILL TRADE ALL MY TOMORROWS FOR JUST ONE YESTERDAY  ,normal
850805208917659648,  Idgaf what my shorty wear cause niggas can look buh cant have not Finna stop ha from looking bad asl  ,hateful
848288752359407616, the worst damn part of waiting at that toll station ,hateful
850196837734563841,  And you idiots are tweeting Obama for helpthe man who dropped missiles amp bombs on Iraq and Syria every min ,hateful
848576192219369473,  As soon as yall post yall ugly ass kids on IG I hit that Unfollow button ,hateful
849030234011832320,  Or hey maybe retconning Captain America into a Nazi is bad for sales  ,hateful
849740468069867520,I HATE CORNY ASS NIGGAS WHO MESSAGE YOU ASKING TO JOIN THEIR PYRAMID SKIM HEADASSES ,hateful
848693255231479812,I hate this lmaoooo pisses me off  ,hateful
848381966558822400,My bitch fucked another nigga that hurt my feelings  ,hateful
848423569864486912,  PANN heol Eppis were on Melons Hall of Fame  ,normal
849812568164245505, Those were cavs fans idiot ,normal
848422739413274625,  I really fucking hate that this exists because I never ever said it I dont need permission to be myself I posed bu ,normal
849142817515380736,And these idiot token women are standing around applauding another cruel nonsensical  move Is this MAGA  ,hateful
849360854223114240,  Whats the deal with Lemons and Melons Is it like a Wario  Mario thing like lemon is melons evil twin or wat ,normal
847630036899291136,My sister is mad as hell we haf to watch huck getting shot twice Who does that Scandal ,hateful
847581181650636801,So tired of people who continue to put themselves in shitty situations with shitty people expecting changelike no it will never change ,hateful
848811018708893696,  im tired of u feminist bitches bc this is just disgusting  ,hateful
848866253473292288,  Yankees looked terrible yesterday smh  LGM ,normal
848262466652053509, You are an idiot and the majority of Americans see it ,hateful
849662504359927809,ISIS message calls Trump foolish idiot Politics Trump USA ,hateful
847952054593228801,Press play on your radio and lets dance np music Alexandra Burke  Bad Boys Moto Blanco Radio  ,normal
848758854158614528,  hello twitter u ugly as hell tonight ,hateful
847553738344714240,  yall niggas be mad disrespectful I swear ,hateful
850453743023902720,  I hate when fat niggas try to shoot they shot at me thats disrespectful ,hateful
847449442785656832,  As a vegetarian chocolate chicken cake is heaven amp hell all in one meal   ,normal
850175656478560256,  I swear niggas get in fraternities and forget they still ugly  ,hateful
848154522035859456, I am so sick of hearing Susan Sarandon talk idiot she is ,hateful
850399707792678914,  HOLY SHIT JSCXMANNY COMES OUT TOMORROW Im gonna scream AM PST  ,normal
847882483672596480, YESSSSSSSSSSSSCREAMS OH MY BLOODY HELL THAT WOULD BE MY TWO FAV YOUTUBER COLLABING faints ,normal
847549846034587649,  I fucking hate Sean  ,hateful
847716213098659840,Ew why tf is Uriah Justus ugly racist ass in reasons why ,hateful
848667867096788993,Cant even deny I feel quite fucking disappointed Staying at someones house for THEIR sake in the living room and theyre ,normal
850006756063358976,Taking an online Latin class was probably the worst decision I have made ,normal
849246882379558912,  If Ecuador changes govt post Election tomorrow that dreadful shyster Assange will be kicked out of their London Embassy fly ,normal
848378615335092228,  Terrible way to go out but yall had one hell of a run GoDucks ,normal
849158994933334021,   WINNER  FATE NUMBER FOR Melon Mnet Naver  ,normal
850672765401276416,  Join us today on the DC mall for Pussy March against evil fascist dictator Drumpf RESISTANCE NOTMYPRESIDENT IMWITHH ,hateful
849288364054466561,  I hate when niggas try to talk to me I dont be wanting yall asses ,hateful
849159947027742720,   WINNER trending on Melon Search at  __  ,normal
849388943476916230,  Three days after Tillerson declares Assad can stay we have the worst chemical attack since  That is not a goddamn coin ,normal
849432232888598529,  if youre sick of these Nazis trumprussia ,hateful
848558370600648705, Where is Emotion by CRJ or BWET or Fantasea by Azealia Why do you hate the gays Dylan ,hateful
850466799879684096,  Idiot in Chief cant even stay in script when hes talking about bombing a country he refused to accept refugees from ,hateful
849093849008021505, Juan Juan Who pays you to say these idiot things ,hateful
848917432395628544,if yo bestfriend dont callact like ur girlfriend when she see a ugly nigga trynna yike w u at a party they aint your bestfriend period ,hateful
850136053864333312,Sister piles socks on dog who looks up to birds chirping about two hours so that they realize how behind they are the worst ,normal
848640218261581825,I added a video to a playlist NBA K ProAm A Bunch Of Idiots  ,normal
850736267167924224,LMFAOOOOO Hell yeah Sprint is terrible  ,normal
848723470988886016,  INFO DAY is trending st and YouWereBeautiful is trending th on Melon  ,normal
849717697202049025,  Will Somebody please Beat it into this Idiots head that History watched him steal the SCOTUS seat from Obama and Garland ,hateful
850154152273612800,  ANNOUNCEMENT IU with Oh Hyuk Cant_Love_You_Anymore will be out at PM today Melon tutorial to stream and dld htt ,normal
850094031145250817,Who said bananas were a boring fruit  ,normal
847639667029573632, OhBaeMsgs A relationship where we can act like idiots together  ,normal
850684899493388288,  Stupid nigga  ,hateful
848873631258214402, This evil bitch invented fact contortion ,hateful
850289968035622912,Violent Forces Radio Now Playing Holy Moses  Princess Of Hell TuneIn Player  ,normal
848915683350114306,I do hate how expensive bus tickets are with a burning passion I dont even understand why the hell theyre so pricy ,normal
847662827988852736,  Horse face hoe stop playing before I show the world yo lil ugly ass ,hateful
850462655936638976,I was going to try this today too Damn how annoying guess theres no linking to my blog posts anytime soon  ,normal
848732081891024901,  Ugly niggas be like  ,hateful
849685971503390720,  ISIS calls stupid idiot in st remarks on  ,hateful
847498298004877314,where were arya and sansa i fucking hate damp and i hate this mfing show ,hateful
